batter,total_runs_batter_mean,total_high_scoring_hit_mean,total_total_mean,total_is_wicket_mean,powerplay_runs_batter_mean,powerplay_high_scoring_hit_mean,powerplay_total_mean,powerplay_is_wicket_mean,non_powerplay_runs_batter_mean,non_powerplay_high_scoring_hit_mean,non_powerplay_total_mean,non_powerplay_is_wicket_mean
48fd7349,1.3553398058252428,0.15728155339805824,1.4155339805825242,0.036893203883495145,0.8780487804878049,0.12195121951219512,0.926829268292683,0.036585365853658534,1.4457274826789839,0.16397228637413394,1.508083140877598,0.03695150115473441
490f475a,0.2972972972972973,0.0,0.35135135135135137,0.10810810810810811,0.4,0.0,0.4,0.2,0.25925925925925924,0.0,0.3333333333333333,0.07407407407407407
49118dc7,1.1236203090507726,0.1280353200883002,1.205298013245033,0.06181015452538632,,,,,1.1236203090507726,0.1280353200883002,1.205298013245033,0.06181015452538632
49235be5,1.3169014084507042,0.176056338028169,1.408450704225352,0.07042253521126761,1.4714285714285715,0.21428571428571427,1.5571428571428572,0.04285714285714286,1.1666666666666667,0.1388888888888889,1.2638888888888888,0.09722222222222222
492c17f0,0.8653846153846154,0.09615384615384616,0.9230769230769231,0.11538461538461539,0.4,0.0,0.4,0.0,0.9148936170212766,0.10638297872340426,0.9787234042553191,0.1276595744680851
492ff0c2,0.0,0.0,0.0,0.14285714285714285,,,,,0.0,0.0,0.0,0.14285714285714285
4933f499,0.6363636363636364,0.0,0.8181818181818182,0.09090909090909091,,,,,0.6363636363636364,0.0,0.8181818181818182,0.09090909090909091
49355360,0.9690721649484536,0.09278350515463918,1.2989690721649485,0.030927835051546393,1.0,0.0,1.0,0.0,0.96875,0.09375,1.3020833333333333,0.03125
4948a447,0.7303370786516854,0.056179775280898875,0.9325842696629213,0.07865168539325842,,,,,0.7303370786516854,0.056179775280898875,0.9325842696629213,0.07865168539325842
49556abb,1.1223709369024857,0.124282982791587,1.2122370936902485,0.04780114722753346,1.1005291005291005,0.1693121693121693,1.2010582010582012,0.047619047619047616,1.1347305389221556,0.09880239520958084,1.218562874251497,0.04790419161676647
49589e51,0.21052631578947367,0.0,0.3157894736842105,0.10526315789473684,,,,,0.21052631578947367,0.0,0.3157894736842105,0.10526315789473684
4958ad5f,0.9038461538461539,0.10714285714285714,0.9478021978021978,0.03021978021978022,0.7486033519553073,0.11173184357541899,0.7932960893854749,0.01675977653631285,1.054054054054054,0.10270270270270271,1.0972972972972972,0.043243243243243246
495d42a5,1.1017964071856288,0.12574850299401197,1.1736526946107784,0.05389221556886228,,,,,1.1017964071856288,0.12574850299401197,1.1736526946107784,0.05389221556886228
495ded1c,0.23529411764705882,0.0,0.35294117647058826,0.058823529411764705,,,,,0.23529411764705882,0.0,0.35294117647058826,0.058823529411764705
49691d7a,0.8333333333333334,0.09523809523809523,0.9285714285714286,0.07142857142857142,,,,,0.8333333333333334,0.09523809523809523,0.9285714285714286,0.07142857142857142
498031f9,0.5306122448979592,0.04081632653061224,0.8571428571428571,0.12244897959183673,0.06666666666666667,0.0,0.6666666666666666,0.06666666666666667,0.7352941176470589,0.058823529411764705,0.9411764705882353,0.14705882352941177
498aacac,1.0833333333333333,0.11,1.16,0.056666666666666664,0.8961038961038961,0.09090909090909091,0.974025974025974,0.07792207792207792,1.147982062780269,0.11659192825112108,1.2242152466367713,0.04932735426008968
4992d6f6,0.9047619047619048,0.09523809523809523,0.9047619047619048,0.14285714285714285,1.0,0.11764705882352941,1.0,0.11764705882352941,0.5,0.0,0.5,0.25
49b6c09f,1.5238095238095237,0.23809523809523808,1.5714285714285714,0.14285714285714285,,,,,1.5238095238095237,0.23809523809523808,1.5714285714285714,0.14285714285714285
49dcf691,1.0,0.0,1.5,0.0,,,,,1.0,0.0,1.5,0.0
49f6d023,0.358974358974359,0.0,0.4358974358974359,0.15384615384615385,0.45454545454545453,0.0,0.45454545454545453,0.09090909090909091,0.32142857142857145,0.0,0.42857142857142855,0.17857142857142858
49fd9963,0.4642857142857143,0.0,0.7142857142857143,0.07142857142857142,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5909090909090909,0.0,0.8636363636363636,0.045454545454545456
4a0f4389,0.047619047619047616,0.0,0.47619047619047616,0.09523809523809523,,,,,0.047619047619047616,0.0,0.47619047619047616,0.09523809523809523
4a2159dc,0.5111111111111111,0.044444444444444446,0.5333333333333333,0.1111111111111111,1.0,0.2,1.0,0.2,0.45,0.025,0.475,0.1
4a28527d,0.4714285714285714,0.04285714285714286,0.7571428571428571,0.05714285714285714,0.2702702702702703,0.0,0.6216216216216216,0.05405405405405406,0.696969696969697,0.09090909090909091,0.9090909090909091,0.06060606060606061
4a2ce060,0.9285714285714286,0.10714285714285714,0.9642857142857143,0.14285714285714285,,,,,0.9285714285714286,0.10714285714285714,0.9642857142857143,0.14285714285714285
4a36c370,0.9841269841269841,0.1111111111111111,1.0793650793650793,0.06349206349206349,,,,,0.9841269841269841,0.1111111111111111,1.0793650793650793,0.06349206349206349
4a370769,1.0294117647058822,0.14705882352941177,1.0588235294117647,0.08823529411764706,,,,,1.0294117647058822,0.14705882352941177,1.0588235294117647,0.08823529411764706
4a461c24,1.5405405405405406,0.2702702702702703,1.6216216216216217,0.10810810810810811,,,,,1.5405405405405406,0.2702702702702703,1.6216216216216217,0.10810810810810811
4a491652,1.2666666666666666,0.13333333333333333,1.2666666666666666,0.0,,,,,1.2666666666666666,0.13333333333333333,1.2666666666666666,0.0
4a4991c1,0.8484848484848485,0.06060606060606061,0.8787878787878788,0.09090909090909091,0.9166666666666666,0.08333333333333333,0.9583333333333334,0.125,0.6666666666666666,0.0,0.6666666666666666,0.0
4a4f94fa,0.47619047619047616,0.047619047619047616,0.47619047619047616,0.19047619047619047,0.0,0.0,0.0,1.0,0.5,0.05,0.5,0.15
4a51c045,0.6597938144329897,0.05154639175257732,0.7422680412371134,0.08247422680412371,0.6727272727272727,0.07272727272727272,0.7818181818181819,0.05454545454545454,0.6428571428571429,0.023809523809523808,0.6904761904761905,0.11904761904761904
4a6c0fbb,0.5454545454545454,0.06060606060606061,0.5454545454545454,0.12121212121212122,0.3,0.0,0.3,0.0,0.6521739130434783,0.08695652173913043,0.6521739130434783,0.17391304347826086
4a745f65,1.0897435897435896,0.1282051282051282,1.205128205128205,0.02564102564102564,,,,,1.0897435897435896,0.1282051282051282,1.205128205128205,0.02564102564102564
4a78f962,0.36879432624113473,0.0425531914893617,0.5319148936170213,0.04964539007092199,0.2222222222222222,0.037037037037037035,0.5555555555555556,0.037037037037037035,0.40350877192982454,0.043859649122807015,0.5263157894736842,0.05263157894736842
4a8a2e3b,1.2027334851936218,0.12376613515565679,1.278663629460896,0.03189066059225513,0.46153846153846156,0.0,0.46153846153846156,0.0,1.2176607281177383,0.1262587141750581,1.295120061967467,0.032532920216886134
4a8d1b14,0.9501661129568106,0.12624584717607973,0.9966777408637874,0.029900332225913623,0.8105263157894737,0.14736842105263157,0.9052631578947369,0.021052631578947368,1.0145631067961165,0.11650485436893204,1.0388349514563107,0.03398058252427184
4aad6842,0.9430051813471503,0.10362694300518134,1.0569948186528497,0.06217616580310881,0.6756756756756757,0.08108108108108109,0.8918918918918919,0.0,1.0064102564102564,0.10897435897435898,1.0961538461538463,0.07692307692307693
4ab6d138,0.6470588235294118,0.0,0.6764705882352942,0.08823529411764706,0.5,0.0,0.5,0.16666666666666666,0.6785714285714286,0.0,0.7142857142857143,0.07142857142857142
4ac6664d,0.8626609442060086,0.07296137339055794,0.9227467811158798,0.1072961373390558,1.0,0.16666666666666666,1.0,0.16666666666666666,0.8590308370044053,0.07048458149779736,0.920704845814978,0.10572687224669604
4add4c98,0.7276264591439688,0.054474708171206226,0.8171206225680934,0.07782101167315175,0.5,0.0,0.8333333333333334,0.0,0.7387755102040816,0.05714285714285714,0.8163265306122449,0.08163265306122448
4ae1755b,1.4256619144602851,0.17718940936863545,1.4806517311608962,0.04480651731160896,0.9666666666666667,0.13333333333333333,1.0,0.0,1.4555314533622559,0.18004338394793926,1.5119305856832972,0.04772234273318872
4ae44aec,0.6896551724137931,0.10344827586206896,0.7586206896551724,0.13793103448275862,0.7916666666666666,0.125,0.875,0.125,0.2,0.0,0.2,0.2
4ae530cf,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0
4ae7048b,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0
4aef496b,1.0853658536585367,0.1402439024390244,1.1585365853658536,0.06097560975609756,1.2134831460674158,0.20224719101123595,1.303370786516854,0.033707865168539325,0.9333333333333333,0.06666666666666667,0.9866666666666667,0.09333333333333334
4aff35ac,0.7868852459016393,0.11475409836065574,1.0655737704918034,0.01639344262295082,0.6666666666666666,0.09090909090909091,0.9393939393939394,0.0,0.9285714285714286,0.14285714285714285,1.2142857142857142,0.03571428571428571
4b0e3049,0.8806818181818182,0.09659090909090909,0.9403409090909091,0.07386363636363637,0.72,0.07,0.79,0.07,0.9444444444444444,0.10714285714285714,1.0,0.07539682539682539
4b15618c,0.6638655462184874,0.05042016806722689,0.7142857142857143,0.08403361344537816,,,,,0.6638655462184874,0.05042016806722689,0.7142857142857143,0.08403361344537816
4b2c06eb,0.19736842105263158,0.013157894736842105,0.34210526315789475,0.06578947368421052,,,,,0.19736842105263158,0.013157894736842105,0.34210526315789475,0.06578947368421052
4b2d6789,0.825,0.075,0.9,0.075,,,,,0.825,0.075,0.9,0.075
4b349dc0,1.09297052154195,0.1655328798185941,1.1655328798185942,0.05668934240362812,1.0974729241877257,0.18772563176895307,1.187725631768953,0.04693140794223827,1.0853658536585367,0.12804878048780488,1.1280487804878048,0.07317073170731707
4b490566,0.2857142857142857,0.0,0.5,0.14285714285714285,,,,,0.2857142857142857,0.0,0.5,0.14285714285714285
4b51bd51,0.5,0.0,0.5,0.1,0.5,0.0,0.5,0.1,,,,
4b531649,0.42857142857142855,0.03007518796992481,0.556390977443609,0.07518796992481203,0.47191011235955055,0.0449438202247191,0.6067415730337079,0.06741573033707865,0.3409090909090909,0.0,0.45454545454545453,0.09090909090909091
4b57e452,1.0168067226890756,0.13445378151260504,1.1260504201680672,0.06722689075630252,1.0465116279069768,0.16279069767441862,1.1744186046511629,0.05813953488372093,0.9393939393939394,0.06060606060606061,1.0,0.09090909090909091
4b5debcd,0.2,0.0,0.32,0.24,0.3333333333333333,0.0,0.4,0.2,0.0,0.0,0.2,0.3
4b6da99c,0.5163934426229508,0.040983606557377046,0.6557377049180327,0.07377049180327869,0.3670886075949367,0.012658227848101266,0.4810126582278481,0.0759493670886076,0.7906976744186046,0.09302325581395349,0.9767441860465116,0.06976744186046512
4b83e65a,0.25806451612903225,0.0,0.3387096774193548,0.056451612903225805,0.21052631578947367,0.0,0.3026315789473684,0.05263157894736842,0.3333333333333333,0.0,0.3958333333333333,0.0625
4b95058b,0.7613168724279835,0.05761316872427984,0.831275720164609,0.04526748971193416,0.4861111111111111,0.0,0.5416666666666666,0.05555555555555555,0.8771929824561403,0.08187134502923976,0.9532163742690059,0.04093567251461988
4ba0289e,1.1523867809057529,0.14075887392900857,1.2068543451652387,0.04467564259485924,0.8095238095238095,0.10884353741496598,0.8707482993197279,0.034013605442176874,1.1862811028917284,0.14391392064559516,1.2400806993947546,0.04572965702757229
4ba44e19,0.2,0.0,0.2,0.4,,,,,0.2,0.0,0.2,0.4
4bafe66b,0.8214285714285714,0.14285714285714285,1.0714285714285714,0.07142857142857142,2.0,0.5,2.0,0.5,0.7307692307692307,0.11538461538461539,1.0,0.038461538461538464
4bb7f51e,0.2,0.0,0.26666666666666666,0.06666666666666667,,,,,0.2,0.0,0.26666666666666666,0.06666666666666667
4bc0a378,0.8792270531400966,0.07246376811594203,0.9758454106280193,0.0966183574879227,,,,,0.8792270531400966,0.07246376811594203,0.9758454106280193,0.0966183574879227
4bed6af7,0.28,0.01,0.4,0.095,0.0,0.0,0.2,0.0,0.28717948717948716,0.010256410256410256,0.40512820512820513,0.09743589743589744
4c49c917,0.8306010928961749,0.13114754098360656,0.8961748633879781,0.06557377049180328,0.9807692307692307,0.19230769230769232,1.0192307692307692,0.057692307692307696,0.7709923664122137,0.10687022900763359,0.8473282442748091,0.06870229007633588
4c4a06fb,1.092783505154639,0.140893470790378,1.1718213058419245,0.054982817869415807,0.9631901840490797,0.1411042944785276,1.049079754601227,0.03680981595092025,1.2578125,0.140625,1.328125,0.078125
4c4d245a,0.6363636363636364,0.09090909090909091,0.8181818181818182,0.2727272727272727,,,,,0.6363636363636364,0.09090909090909091,0.8181818181818182,0.2727272727272727
4c4fa80b,0.8115942028985508,0.057971014492753624,0.9130434782608695,0.08695652173913043,,,,,0.8115942028985508,0.057971014492753624,0.9130434782608695,0.08695652173913043
4c5d73db,1.1578947368421053,0.12631578947368421,1.2,0.07368421052631578,,,,,1.1578947368421053,0.12631578947368421,1.2,0.07368421052631578
4c61a0f9,0.6818181818181818,0.045454545454545456,0.7272727272727273,0.13636363636363635,,,,,0.6818181818181818,0.045454545454545456,0.7272727272727273,0.13636363636363635
4c72b407,1.1,0.1,1.2,0.1,,,,,1.1,0.1,1.2,0.1
4c7744de,0.5534709193245778,0.0450281425891182,0.6341463414634146,0.05628517823639775,0.3902439024390244,0.042682926829268296,0.4634146341463415,0.07926829268292683,0.6260162601626016,0.04607046070460705,0.7100271002710027,0.04607046070460705
4c7c6f58,0.8461538461538461,0.05128205128205128,0.8974358974358975,0.05128205128205128,,,,,0.8461538461538461,0.05128205128205128,0.8974358974358975,0.05128205128205128
4c7df2c8,1.0558659217877095,0.1340782122905028,1.089385474860335,0.0670391061452514,1.03125,0.16666666666666666,1.0729166666666667,0.08333333333333333,1.0843373493975903,0.0963855421686747,1.108433734939759,0.04819277108433735
4c84d883,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.0,0.0,0.0,0.5,0.06666666666666667,0.0,0.26666666666666666,0.13333333333333333
4c87bd01,1.0210526315789474,0.11578947368421053,1.131578947368421,0.042105263157894736,0.8289473684210527,0.07894736842105263,0.8947368421052632,0.039473684210526314,1.1491228070175439,0.14035087719298245,1.2894736842105263,0.043859649122807015
4c8a1197,0.9048582995951417,0.11538461538461539,0.9817813765182186,0.04048582995951417,0.8725099601593626,0.12350597609561753,0.952191235059761,0.035856573705179286,0.9382716049382716,0.10699588477366255,1.0123456790123457,0.04526748971193416
4c9f75f2,0.5,0.0625,0.5625,0.0,0.26666666666666666,0.0,0.3333333333333333,0.0,4.0,1.0,4.0,0.0
4ca3d67d,0.8211382113821138,0.08401084010840108,0.981029810298103,0.032520325203252036,0.425531914893617,0.06382978723404255,0.5957446808510638,0.02127659574468085,0.8788819875776398,0.08695652173913043,1.0372670807453417,0.034161490683229816
4cc200ec,0.0,0.0,0.0,0.5,,,,,0.0,0.0,0.0,0.5
4cc59a40,0.5,0.0,0.5,0.0,0.2,0.0,0.2,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0
4ccbcd2f,0.1282051282051282,0.0,0.46153846153846156,0.05128205128205128,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.47368421052631576,0.05263157894736842
4cf05de9,0.6904761904761905,0.07142857142857142,0.8333333333333334,0.07142857142857142,,,,,0.6904761904761905,0.07142857142857142,0.8333333333333334,0.07142857142857142
4cf645c9,0.5882352941176471,0.0392156862745098,0.6941176470588235,0.03529411764705882,0.5612244897959183,0.061224489795918366,0.6836734693877551,0.02040816326530612,0.6050955414012739,0.025477707006369428,0.7006369426751592,0.044585987261146494
4cf8708b,0.5384615384615384,0.02564102564102564,0.6410256410256411,0.07692307692307693,,,,,0.5384615384615384,0.02564102564102564,0.6410256410256411,0.07692307692307693
4cfe9bac,0.8125,0.125,0.8125,0.125,,,,,0.8125,0.125,0.8125,0.125
4d0d5b7d,0.6068965517241379,0.06206896551724138,0.7103448275862069,0.08275862068965517,0.36363636363636365,0.025974025974025976,0.45454545454545453,0.09090909090909091,0.8823529411764706,0.10294117647058823,1.0,0.07352941176470588
4d1cc284,0.5983606557377049,0.0546448087431694,0.7021857923497268,0.040983606557377046,0.4090909090909091,0.05303030303030303,0.5378787878787878,0.06060606060606061,0.7051282051282052,0.05555555555555555,0.7948717948717948,0.029914529914529916
4d1ec7eb,1.2444444444444445,0.13333333333333333,1.2666666666666666,0.06666666666666667,,,,,1.2444444444444445,0.13333333333333333,1.2666666666666666,0.06666666666666667
4d21a67a,1.2,0.2,1.2363636363636363,0.07272727272727272,1.2692307692307692,0.21153846153846154,1.3076923076923077,0.038461538461538464,0.0,0.0,0.0,0.6666666666666666
4d2b96b4,0.6218487394957983,0.08403361344537816,0.6470588235294118,0.11764705882352941,0.796875,0.125,0.828125,0.140625,0.41818181818181815,0.03636363636363636,0.43636363636363634,0.09090909090909091
4d3097d8,0.9090909090909091,0.09090909090909091,0.9272727272727272,0.10909090909090909,0.125,0.0,0.125,0.0,1.0425531914893618,0.10638297872340426,1.0638297872340425,0.1276595744680851
4d35d0b3,0.8235294117647058,0.08088235294117647,0.9264705882352942,0.11764705882352941,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8421052631578947,0.08270676691729323,0.9398496240601504,0.11278195488721804
4d382b64,0.35294117647058826,0.04201680672268908,0.4957983193277311,0.058823529411764705,0.35714285714285715,0.047619047619047616,0.4523809523809524,0.047619047619047616,0.35064935064935066,0.03896103896103896,0.5194805194805194,0.06493506493506493
4d4605e6,1.314039408866995,0.16995073891625614,1.3706896551724137,0.0665024630541872,1.1111111111111112,0.2222222222222222,1.1111111111111112,0.0,1.3163138231631382,0.16936488169364883,1.37359900373599,0.06724782067247821
4d498084,0.3181818181818182,0.0,0.36363636363636365,0.18181818181818182,,,,,0.3181818181818182,0.0,0.36363636363636365,0.18181818181818182
4d6d6280,1.0405117270788913,0.13646055437100213,1.1236673773987207,0.046908315565031986,1.0255474452554745,0.16058394160583941,1.1240875912408759,0.032846715328467155,1.0615384615384615,0.10256410256410256,1.123076923076923,0.06666666666666667
4d733a54,1.0714285714285714,0.07142857142857142,1.2857142857142858,0.21428571428571427,,,,,1.0714285714285714,0.07142857142857142,1.2857142857142858,0.21428571428571427
4d7c5b56,0.9222222222222223,0.0962962962962963,1.037037037037037,0.05925925925925926,0.6782608695652174,0.0782608695652174,0.7739130434782608,0.043478260869565216,0.9882352941176471,0.1011764705882353,1.108235294117647,0.06352941176470588
4d7f517e,1.082051282051282,0.12307692307692308,1.1743589743589744,0.06666666666666667,,,,,1.082051282051282,0.12307692307692308,1.1743589743589744,0.06666666666666667
4d83491d,0.9696969696969697,0.09090909090909091,1.0,0.09090909090909091,,,,,0.9696969696969697,0.09090909090909091,1.0,0.09090909090909091
4d84ad05,1.1420765027322404,0.12431693989071038,1.2117486338797814,0.04644808743169399,1.0248756218905473,0.14925373134328357,1.1343283582089552,0.04477611940298507,1.1864406779661016,0.11487758945386065,1.24105461393597,0.047080979284369114
4d9dfc7f,0.6,0.0,0.6,0.06666666666666667,,,,,0.6,0.0,0.6,0.06666666666666667
4d9e5ec8,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,,,,,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666
4d9f9686,1.1876075731497417,0.16437177280550774,1.2753872633390706,0.06454388984509467,1.1046875,0.1671875,1.19375,0.0671875,1.289272030651341,0.16091954022988506,1.3754789272030652,0.06130268199233716
4dabe716,0.6706586826347305,0.023952095808383235,0.7305389221556886,0.08982035928143713,0.0,0.0,0.0,0.0,0.6746987951807228,0.024096385542168676,0.7349397590361446,0.09036144578313253
4db4c8be,0.559322033898305,0.022598870056497175,0.632768361581921,0.07909604519774012,,,,,0.559322033898305,0.022598870056497175,0.632768361581921,0.07909604519774012
4db71b2e,1.155786350148368,0.12314540059347182,1.2106824925816024,0.02967359050445104,0.8435374149659864,0.10884353741496598,0.8843537414965986,0.04081632653061224,1.2428842504743833,0.127134724857685,1.301707779886148,0.026565464895635674
4dc4530c,0.6666666666666666,0.0,0.6666666666666666,0.2222222222222222,,,,,0.6666666666666666,0.0,0.6666666666666666,0.2222222222222222
4dd6a707,0.8947368421052632,0.13157894736842105,0.9473684210526315,0.09210526315789473,0.8545454545454545,0.12727272727272726,0.9090909090909091,0.09090909090909091,1.0,0.14285714285714285,1.0476190476190477,0.09523809523809523
4e1b4323,1.01171875,0.13671875,1.12109375,0.05078125,0.9719101123595506,0.14606741573033707,1.0842696629213484,0.03932584269662921,1.1025641025641026,0.11538461538461539,1.205128205128205,0.07692307692307693
4e1c9f6e,0.9527027027027027,0.07432432432432433,1.054054054054054,0.10135135135135136,0.0,0.0,0.0,0.4,0.986013986013986,0.07692307692307693,1.0909090909090908,0.09090909090909091
4e2def5c,0.15625,0.0,0.21875,0.0625,0.0,0.0,0.16666666666666666,0.0,0.1724137931034483,0.0,0.22413793103448276,0.06896551724137931
4e35e8ea,0.7222222222222222,0.05555555555555555,1.0,0.1111111111111111,,,,,0.7222222222222222,0.05555555555555555,1.0,0.1111111111111111
4e3fd330,0.7066666666666667,0.05333333333333334,0.7866666666666666,0.06666666666666667,,,,,0.7066666666666667,0.05333333333333334,0.7866666666666666,0.06666666666666667
4e4d2c20,0.29411764705882354,0.0,0.47058823529411764,0.11764705882352941,,,,,0.29411764705882354,0.0,0.47058823529411764,0.11764705882352941
4e56e796,0.9465648854961832,0.06870229007633588,1.0305343511450382,0.0916030534351145,0.6,0.1,0.8,0.1,0.9752066115702479,0.06611570247933884,1.0495867768595042,0.09090909090909091
4e6bc859,0.3541666666666667,0.020833333333333332,0.375,0.08333333333333333,0.23809523809523808,0.0,0.2857142857142857,0.047619047619047616,0.4444444444444444,0.037037037037037035,0.4444444444444444,0.1111111111111111
4e6ef14f,1.448888888888889,0.22666666666666666,1.4977777777777779,0.035555555555555556,0.7647058823529411,0.11764705882352941,0.8823529411764706,0.11764705882352941,1.5048076923076923,0.23557692307692307,1.5480769230769231,0.028846153846153848
4e6ff836,1.3098591549295775,0.13615023474178403,1.4460093896713615,0.06572769953051644,0.0,0.0,0.16666666666666666,0.16666666666666666,1.3478260869565217,0.14009661835748793,1.4830917874396135,0.06280193236714976
4e7aa570,0.7827102803738317,0.0630841121495327,0.852803738317757,0.04906542056074766,0.5522388059701493,0.07462686567164178,0.6716417910447762,0.029850746268656716,0.8254847645429363,0.060941828254847646,0.8864265927977839,0.05263157894736842
4e9af8f6,0.9601063829787234,0.10372340425531915,1.050531914893617,0.04521276595744681,0.9719626168224299,0.1261682242990654,1.0794392523364487,0.028037383177570093,0.9444444444444444,0.07407407407407407,1.0123456790123457,0.06790123456790123
4ebc70ca,0.7058823529411765,0.11764705882352941,0.7058823529411765,0.058823529411764705,,,,,0.7058823529411765,0.11764705882352941,0.7058823529411765,0.058823529411764705
4ec0443d,1.338235294117647,0.14705882352941177,1.3970588235294117,0.051470588235294115,1.0,0.17647058823529413,1.1764705882352942,0.058823529411764705,1.3865546218487395,0.14285714285714285,1.4285714285714286,0.05042016806722689
4ec07775,1.325077399380805,0.11764705882352941,1.3808049535603715,0.030959752321981424,1.3076923076923077,0.15384615384615385,1.4615384615384615,0.0,1.3258064516129033,0.11612903225806452,1.3774193548387097,0.03225806451612903
4ec96094,1.425531914893617,0.20212765957446807,1.5053191489361701,0.05319148936170213,1.16,0.19,1.25,0.06,1.7272727272727273,0.2159090909090909,1.7954545454545454,0.045454545454545456
4ed0bf6a,0.6216216216216216,0.02702702702702703,0.6486486486486487,0.05405405405405406,,,,,0.6216216216216216,0.02702702702702703,0.6486486486486487,0.05405405405405406
4ed7d23f,0.75,0.0,0.75,0.25,,,,,0.75,0.0,0.75,0.25
4edfc785,0.6133333333333333,0.013333333333333334,0.6266666666666667,0.05333333333333334,0.4166666666666667,0.0,0.4166666666666667,0.08333333333333333,0.6507936507936508,0.015873015873015872,0.6666666666666666,0.047619047619047616
4eebb3e5,0.45,0.0,0.65,0.1,,,,,0.45,0.0,0.65,0.1
4eee57ca,0.3076923076923077,0.0,0.34615384615384615,0.07692307692307693,,,,,0.3076923076923077,0.0,0.34615384615384615,0.07692307692307693
4f1208a8,0.07142857142857142,0.0,0.14285714285714285,0.10714285714285714,0.05,0.0,0.15,0.1,0.125,0.0,0.125,0.125
4f1f5bdd,0.45454545454545453,0.0,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.47619047619047616,0.09523809523809523
4f20959c,0.85,0.1,0.9,0.05,1.0,0.125,1.0625,0.0,0.25,0.0,0.25,0.25
4f21dc48,0.9,0.1,0.9142857142857143,0.05714285714285714,0.90625,0.109375,0.921875,0.046875,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666
4f3080c3,0.2,0.0,0.2,0.2,,,,,0.2,0.0,0.2,0.2
4f3a89ae,0.71875,0.09375,0.75,0.09375,0.6956521739130435,0.13043478260869565,0.7391304347826086,0.08695652173913043,0.7777777777777778,0.0,0.7777777777777778,0.1111111111111111
4f4f283c,1.0551181102362204,0.14173228346456693,1.094488188976378,0.03937007874015748,1.0769230769230769,0.2,1.1538461538461537,0.03076923076923077,1.032258064516129,0.08064516129032258,1.032258064516129,0.04838709677419355
4f58d65d,0.8529411764705882,0.08823529411764706,0.9313725490196079,0.049019607843137254,,,,,0.8529411764705882,0.08823529411764706,0.9313725490196079,0.049019607843137254
4f5a53e3,0.875,0.03125,1.0,0.0,,,,,0.875,0.03125,1.0,0.0
4f629497,1.0,0.09523809523809523,1.0,0.23809523809523808,,,,,1.0,0.09523809523809523,1.0,0.23809523809523808
4f6d5f87,0.0,0.0,0.0,0.3333333333333333,,,,,0.0,0.0,0.0,0.3333333333333333
4f7279a4,0.72,0.08,0.92,0.0,,,,,0.72,0.08,0.92,0.0
4f76f6a9,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,,,,
4f85f02c,0.45348837209302323,0.06976744186046512,0.5116279069767442,0.08139534883720931,0.39285714285714285,0.07142857142857142,0.4642857142857143,0.07142857142857142,0.5666666666666667,0.06666666666666667,0.6,0.1
4f86926b,1.0943396226415094,0.11320754716981132,1.1886792452830188,0.1509433962264151,0.8571428571428571,0.0,1.2857142857142858,0.0,1.1304347826086956,0.13043478260869565,1.173913043478261,0.17391304347826086
4f88a917,0.4,0.0,0.5142857142857142,0.05714285714285714,0.23529411764705882,0.0,0.23529411764705882,0.11764705882352941,0.5555555555555556,0.0,0.7777777777777778,0.0
4fafd79a,0.8120805369127517,0.06711409395973154,0.8523489932885906,0.10738255033557047,1.0,0.15384615384615385,1.0,0.15384615384615385,0.7941176470588235,0.058823529411764705,0.8382352941176471,0.10294117647058823
4fbc6060,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0
4fc3790e,0.6712328767123288,0.0410958904109589,0.7328767123287672,0.0684931506849315,,,,,0.6712328767123288,0.0410958904109589,0.7328767123287672,0.0684931506849315
4fc3eddf,0.4666666666666667,0.03333333333333333,0.6,0.06666666666666667,,,,,0.4666666666666667,0.03333333333333333,0.6,0.06666666666666667
4fc516bd,0.8,0.0,0.8,0.13333333333333333,,,,,0.8,0.0,0.8,0.13333333333333333
4fde9ae6,0.29411764705882354,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333
50102dea,0.782608695652174,0.06521739130434782,0.9927536231884058,0.036231884057971016,0.35555555555555557,0.022222222222222223,0.5777777777777777,0.022222222222222223,0.989247311827957,0.08602150537634409,1.1935483870967742,0.043010752688172046
5014c9d9,0.36363636363636365,0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.1
